,Unnamed: 0,YYYY,FIPS_Combined,DrugReports,lat,lon
917,917,2012,21031,12.27436808158226,-86.71271633333332,37.206125799999995
918,918,2013,21031,18.286896508662856,-86.71271633333332,37.206125799999995
919,919,2017,21031,41.64676698700435,-86.71271633333332,37.206125799999995
920,920,2010,39023,26.0,-83.80720566666666,39.884096166666666
921,921,2011,39023,29.711515717748817,-83.80720566666666,39.884096166666666
922,922,2012,39023,33.39804624595103,-83.80720566666666,39.884096166666666
923,923,2013,39023,37.05172484281587,-83.80720566666666,39.884096166666666
924,924,2014,39023,40.67557256163749,-83.80720566666666,39.884096166666666
925,925,2015,39023,44.27118450387157,-83.80720566666666,39.884096166666666
926,926,2016,39023,47.840875197586634,-83.80720566666666,39.884096166666666
927,927,2017,39023,51.38573052001339,-83.80720566666666,39.884096166666666
928,928,2015,21007,21.78474476650038,-89.00824239177912,37.07045601556119
929,929,2017,21007,30.176933209495758,-89.00824239177912,37.07045601556119
930,930,2010,21007,0.0,-89.00824239177912,37.07045601556119
931,931,2011,21007,4.462472470412483,-89.00824239177912,37.07045601556119
932,932,2012,21007,8.865991110610633,-89.00824239177912,37.07045601556119
933,933,2013,21007,13.219045859697527,-89.00824239177912,37.07045601556119
934,934,2014,21007,17.52449621679846,-89.00824239177912,37.07045601556119
935,935,2016,21007,26.001611866990814,-89.00824239177912,37.07045601556119
936,936,2010,51025,4.0,-77.83768042141996,36.81293354191421
937,937,2011,51025,7.963505973998652,-77.83768042141996,36.81293354191421
938,938,2012,51025,12.0068727751426,-77.83768042141996,36.81293354191421
939,939,2013,51025,16.031796703163742,-77.83768042141996,36.81293354191421
940,940,2014,51025,20.040045432680174,-77.83768042141996,36.81293354191421
941,941,2016,51025,28.00700803412772,-77.83768042141996,36.81293354191421
942,942,2015,51025,24.03176870690232,-77.83768042141996,36.81293354191421
943,943,2017,51025,31.965865904052308,-77.83768042141996,36.81293354191421
944,944,2017,21033,19.596287411172604,-87.87274790000001,37.1958388
945,945,2010,21033,0.0,-87.87274790000001,37.1958388
946,946,2011,21033,2.68172052814279,-87.87274790000001,37.1958388
947,947,2012,21033,5.409685690036202,-87.87274790000001,37.1958388
948,948,2013,21033,8.177725697806075,-87.87274790000001,37.1958388
949,949,2014,21033,10.982966328311711,-87.87274790000001,37.1958388
950,950,2015,21033,13.822730632200074,-87.87274790000001,37.1958388
951,951,2016,21033,16.694583945639568,-87.87274790000001,37.1958388
952,952,2010,51610,3.0,-77.176624,38.8859225
953,953,2017,51610,36.88223570723298,-77.176624,38.8859225
954,954,2011,51610,7.818047717561628,-77.176624,38.8859225
955,955,2012,51610,12.855850210617632,-77.176624,38.8859225
956,956,2013,51610,17.80586033968345,-77.176624,38.8859225
957,957,2014,51610,22.677838643375374,-77.176624,38.8859225
958,958,2015,51610,27.478619600781286,-77.176624,38.8859225
959,959,2016,51610,32.212348211178764,-77.176624,38.8859225
960,960,2010,21067,32.0,-84.42246684615384,37.989924384615385
961,961,2011,21067,35.34393206580799,-84.42246684615384,37.989924384615385
962,962,2012,21067,38.6712887482624,-84.42246684615384,37.989924384615385
963,963,2013,21067,41.9815017175719,-84.42246684615384,37.989924384615385
964,964,2014,21067,45.27655344595756,-84.42246684615384,37.989924384615385
965,965,2015,21067,48.55757032658186,-84.42246684615384,37.989924384615385
966,966,2016,21067,51.82505622453324,-84.42246684615384,37.989924384615385
967,967,2017,21067,55.081120479586914,-84.42246684615384,37.989924384615385
968,968,2010,51061,33.0,-77.85256373333333,38.71550180000001
969,969,2011,51061,35.97036309166574,-77.85256373333333,38.71550180000001
970,970,2012,51061,38.97111765419756,-77.85256373333333,38.71550180000001
971,971,2013,51061,41.96518620665051,-77.85256373333333,38.71550180000001
972,972,2014,51061,44.954266309729036,-77.85256373333333,38.71550180000001
973,973,2015,51061,47.93945751054156,-77.85256373333333,38.71550180000001
974,974,2016,51061,50.921973901604716,-77.85256373333333,38.71550180000001
975,975,2017,51061,53.90284074607497,-77.85256373333333,38.71550180000001
976,976,2012,51011,8.990160482736643,-78.76575729999998,37.37228869999999
977,977,2013,51011,13.507999526436624,-78.76575729999998,37.37228869999999
978,978,2014,51011,17.989963592935233,-78.76575729999998,37.37228869999999
979,979,2016,51011,26.856100758082206,-78.76575729999998,37.37228869999999
980,980,2017,51011,31.245021727073134,-78.76575729999998,37.37228869999999
981,981,2010,51011,0.0,-78.76575729999998,37.37228869999999
982,982,2011,51011,4.43370555295557,-78.76575729999998,37.37228869999999
983,983,2015,51011,22.438588137723258,-78.76575729999998,37.37228869999999
984,984,2010,39047,8.0,-83.50598987499998,39.547286
985,985,2011,39047,12.067341002681001,-83.50598987499998,39.547286
986,986,2012,39047,16.121101624780167,-83.50598987499998,39.547286
987,987,2013,39047,20.148895857701902,-83.50598987499998,39.547286
988,988,2014,39047,24.156460311514365,-83.50598987499998,39.547286
989,989,2015,39047,28.149909899358157,-83.50598987499998,39.547286
990,990,2016,39047,32.13127282837374,-83.50598987499998,39.547286
991,991,2017,39047,36.100838356104774,-83.50598987499998,39.547286
992,992,2010,42051,67.0,-79.68288705269623,39.973672598188585
993,993,2011,42051,70.00250726348719,-79.68288705269623,39.973672598188585
994,994,2012,42051,73.0060787069298,-79.68288705269623,39.973672598188585
995,995,2013,42051,76.00255839412657,-79.68288705269623,39.973672598188585
996,996,2014,42051,78.99215964295624,-79.68288705269623,39.973672598188585
997,997,2015,42051,81.9755308052922,-79.68288705269623,39.973672598188585
998,998,2016,42051,84.95417796714918,-79.68288705269623,39.973672598188585
999,999,2017,42051,87.92890690995698,-79.68288705269623,39.973672598188585
1000,1000,2010,21071,1.0,-82.75707704999998,37.50824479999999
1001,1001,2011,21071,4.7001794665677625,-82.75707704999998,37.50824479999999
1002,1002,2012,21071,8.416568947358524,-82.75707704999998,37.50824479999999
1003,1003,2013,21071,12.137421825649124,-82.75707704999998,37.50824479999999
1004,1004,2014,21071,15.861991189869954,-82.75707704999998,37.50824479999999
1005,1005,2015,21071,19.588528560373636,-82.75707704999998,37.50824479999999
1006,1006,2017,21071,27.042235893919965,-82.75707704999998,37.50824479999999
1007,1007,2016,21071,23.315761983883995,-82.75707704999998,37.50824479999999
1008,1008,2013,51063,24.27422230783735,-80.32712352941176,36.93689264705883
1009,1009,2014,51063,32.089930366277656,-80.32712352941176,36.93689264705883
1010,1010,2016,51063,47.36036231443818,-80.32712352941176,36.93689264705883
1011,1011,2017,51063,54.84823194842517,-80.32712352941176,36.93689264705883
1012,1012,2010,51063,0.0,-80.32712352941176,36.93689264705883
1013,1013,2011,51063,8.180523488434506,-80.32712352941176,36.93689264705883
1014,1014,2012,51063,16.31216226210672,-80.32712352941176,36.93689264705883
1015,1015,2015,51063,39.778813508602305,-80.32712352941176,36.93689264705883
1016,1016,2010,51065,1.0,-78.28031916666664,37.814766
1017,1017,2014,51065,17.27983496119492,-78.28031916666664,37.814766
1018,1018,2015,51065,21.328692767352564,-78.28031916666664,37.814766
1019,1019,2016,51065,25.351282822436712,-78.28031916666664,37.814766
1020,1020,2017,51065,29.348588712190388,-78.28031916666664,37.814766
1021,1021,2011,51065,4.964132044589892,-78.28031916666664,37.814766
1022,1022,2012,51065,9.098965220841702,-78.28031916666664,37.814766
1023,1023,2013,51065,13.203655198778051,-78.28031916666664,37.814766
1024,1024,2010,21073,15.0,-84.8910288,38.2569579
1025,1025,2011,21073,18.8031603553694,-84.8910288,38.2569579
1026,1026,2012,21073,22.581539753367547,-84.8910288,38.2569579
1027,1027,2013,21073,26.335332991260167,-84.8910288,38.2569579
1028,1028,2014,21073,30.06642610529982,-84.8910288,38.2569579
1029,1029,2015,21073,33.776463165259095,-84.8910288,38.2569579
1030,1030,2016,21073,37.466991254333976,-84.8910288,38.2569579
1031,1031,2017,21073,41.14000754904067,-84.8910288,38.2569579
1032,1032,2010,39049,327.0,-83.13395133333333,39.98061733333333
1033,1033,2011,39049,329.0816725318306,-83.13395133333333,39.98061733333333
1034,1034,2012,39049,331.1631634397251,-83.13395133333333,39.98061733333333
1035,1035,2013,39049,333.2417904186823,-83.13395133333333,39.98061733333333
1036,1036,2014,39049,335.3175641693051,-83.13395133333333,39.98061733333333
1037,1037,2015,39049,337.3904953570824,-83.13395133333333,39.98061733333333
1038,1038,2016,39049,339.4605946047475,-83.13395133333333,39.98061733333333
1039,1039,2017,39049,341.5278727101202,-83.13395133333333,39.98061733333333
1040,1040,2010,42055,41.0,-77.7083165123523,40.032957127971095
1041,1041,2011,42055,44.4584250952305,-77.7083165123523,40.032957127971095
1042,1042,2012,42055,47.91670428747745,-77.7083165123523,40.032957127971095
1043,1043,2013,42055,51.35163653635694,-77.7083165123523,40.032957127971095
1044,1044,2014,42055,54.764434756708525,-77.7083165123523,40.032957127971095
1045,1045,2015,42055,58.156481930847136,-77.7083165123523,40.032957127971095
1046,1046,2016,42055,61.52838421288127,-77.7083165123523,40.032957127971095
1047,1047,2017,42055,64.88153312522392,-77.7083165123523,40.032957127971095
1048,1048,2010,51067,11.0,-79.96015853333333,37.00422753333333
1049,1049,2011,51067,15.211288822991438,-79.96015853333333,37.00422753333333
1050,1050,2012,51067,19.452907677753565,-79.96015853333333,37.00422753333333
1051,1051,2013,51067,23.66590412598049,-79.96015853333333,37.00422753333333
1052,1052,2014,51067,27.853320200764617,-79.96015853333333,37.00422753333333
1053,1053,2015,51067,32.016817360174684,-79.96015853333333,37.00422753333333
1054,1054,2016,51067,36.15858487751961,-79.96015853333333,37.00422753333333
1055,1055,2017,51067,40.279481527399064,-79.96015853333333,37.00422753333333
1056,1056,2010,51069,69.0,-78.346724359075,39.17551283241421
1057,1057,2011,51069,73.78865863397355,-78.346724359075,39.17551283241421
1058,1058,2012,51069,78.5653211050362,-78.346724359075,39.17551283241421
1059,1059,2013,51069,83.3127159918108,-78.346724359075,39.17551283241421
1060,1060,2014,51069,88.03146692593721,-78.346724359075,39.17551283241421
1061,1061,2015,51069,92.72186288332122,-78.346724359075,39.17551283241421
1062,1062,2016,51069,97.38503912709439,-78.346724359075,39.17551283241421
1063,1063,2017,51069,102.02167128727193,-78.346724359075,39.17551283241421
1064,1064,2016,21075,27.227390483451288,-89.330925762576,36.55457241812337
1065,1065,2017,21075,31.626735134622923,-89.330925762576,36.55457241812337
1066,1066,2010,21075,0.0,-89.330925762576,36.55457241812337
1067,1067,2011,21075,4.624768528833766,-89.330925762576,36.55457241812337
1068,1068,2012,21075,9.229360120695222,-89.330925762576,36.55457241812337
1069,1069,2013,21075,13.790581571965468,-89.330925762576,36.55457241812337
1070,1070,2014,21075,18.309985558619687,-89.330925762576,36.55457241812337
1071,1071,2015,21075,22.788633725986344,-89.330925762576,36.55457241812337
1072,1072,2010,42057,2.0,-78.15176715199303,39.97633044861749
1073,1073,2011,42057,5.476178449233478,-78.15176715199303,39.97633044861749
1074,1074,2012,42057,9.04225698112248,-78.15176715199303,39.97633044861749
1075,1075,2013,42057,12.607915960127428,-78.15176715199303,39.97633044861749
1076,1076,2014,42057,16.174464894407613,-78.15176715199303,39.97633044861749
1077,1077,2015,42057,19.74163682826134,-78.15176715199303,39.97633044861749
1078,1078,2016,42057,23.308605435388817,-78.15176715199303,39.97633044861749
1079,1079,2017,42057,26.874902222734466,-78.15176715199303,39.97633044861749
1080,1080,2013,51640,9.168930700861436,-80.91647425,36.66869675
1081,1081,2010,51640,0.0,-80.91647425,36.66869675
1082,1082,2011,51640,2.9165244016600047,-80.91647425,36.66869675
1083,1083,2012,51640,6.029299748300143,-80.91647425,36.66869675
1084,1084,2014,51640,12.333206781386467,-80.91647425,36.66869675
1085,1085,2015,51640,15.520139222103564,-80.91647425,36.66869675
1086,1086,2016,51640,18.72791772965893,-80.91647425,36.66869675
1087,1087,2017,51640,21.954970169571517,-80.91647425,36.66869675
1088,1088,2010,39053,8.0,-82.3507046153846,38.78087269230769
1089,1089,2011,39053,10.535091101472227,-82.3507046153846,38.78087269230769
1090,1090,2012,39053,13.097058459921708,-82.3507046153846,38.78087269230769
1091,1091,2013,39053,15.686943262167818,-82.3507046153846,38.78087269230769
1092,1092,2014,39053,18.315256218670697,-82.3507046153846,38.78087269230769
1093,1093,2015,39053,20.986809925028393,-82.3507046153846,38.78087269230769
1094,1094,2016,39053,23.70327931652412,-82.3507046153846,38.78087269230769
1095,1095,2017,39053,26.46415185240765,-82.3507046153846,38.78087269230769
1096,1096,2010,39055,6.0,-81.21953466666669,41.549937888888884
1097,1097,2011,39055,9.28117051021178,-81.21953466666669,41.549937888888884
1098,1098,2012,39055,12.576920269914448,-81.21953466666669,41.549937888888884
1099,1099,2013,39055,15.875539155258215,-81.21953466666669,41.549937888888884
1100,1100,2014,39055,19.18114201706311,-81.21953466666669,41.549937888888884
1101,1101,2015,39055,22.495352016385812,-81.21953466666669,41.549937888888884
1102,1102,2016,39055,25.818772704520338,-81.21953466666669,41.549937888888884
1103,1103,2017,39055,29.15219855241724,-81.21953466666669,41.549937888888884
1104,1104,2010,51071,1.0,-80.7939026,37.3126516
1105,1105,2012,51071,8.42430295805651,-80.7939026,37.3126516
1106,1106,2013,51071,12.180728319126844,-80.7939026,37.3126516
1107,1107,2014,51071,15.92709330393491,-80.7939026,37.3126516
1108,1108,2015,51071,19.66495111117895,-80.7939026,37.3126516
1109,1109,2016,51071,23.394400657914,-80.7939026,37.3126516
1110,1110,2017,51071,27.115646162029712,-80.7939026,37.3126516
1111,1111,2011,51071,4.656108885015667,-80.7939026,37.3126516
1112,1112,2010,51073,13.0,-76.49531566312702,37.41186326157197
1113,1113,2011,51073,16.354271688865012,-76.49531566312702,37.41186326157197
1114,1114,2012,51073,19.763843266006393,-76.49531566312702,37.41186326157197
1115,1115,2013,51073,23.16153602164284,-76.49531566312702,37.41186326157197
1116,1116,2014,51073,26.552894129945233,-76.49531566312702,37.41186326157197
1117,1117,2015,51073,29.943304829738437,-76.49531566312702,37.41186326157197
1118,1118,2016,51073,33.33700090259999,-76.49531566312702,37.41186326157197
1119,1119,2017,51073,36.735403569491375,-76.49531566312702,37.41186326157197
1120,1120,2010,51075,2.0,-77.869413,37.69696825
1121,1121,2013,51075,14.161082819353908,-77.869413,37.69696825
1122,1122,2014,51075,18.225144959262902,-77.869413,37.69696825
1123,1123,2015,51075,22.2670804918792,-77.869413,37.69696825
1124,1124,2016,51075,26.28728512249875,-77.869413,37.69696825
1125,1125,2017,51075,30.28595887585976,-77.869413,37.69696825
1126,1126,2011,51075,5.964007356309763,-77.869413,37.69696825
1127,1127,2012,51075,10.07437924058906,-77.869413,37.69696825
1128,1128,2010,21081,3.0,-84.64344857142858,38.646786285714285
1129,1129,2011,21081,6.581323236052112,-84.64344857142858,38.646786285714285
1130,1130,2012,21081,10.169817041591239,-84.64344857142858,38.646786285714285
1131,1131,2013,21081,13.758069163721292,-84.64344857142858,38.646786285714285
1132,1132,2014,21081,17.34794383220638,-84.64344857142858,38.646786285714285
1133,1133,2015,21081,20.93972564366449,-84.64344857142858,38.646786285714285
1134,1134,2016,21081,24.533500387244974,-84.64344857142858,38.646786285714285
1135,1135,2017,21081,28.128836286537883,-84.64344857142858,38.646786285714285
1136,1136,2010,54023,2.0,-79.25464063769978,39.11615817123895
1137,1137,2013,54023,11.051372855616432,-79.25464063769978,39.11615817123895
1138,1138,2014,54023,14.17288423533271,-79.25464063769978,39.11615817123895
1139,1139,2015,54023,17.320776398441442,-79.25464063769978,39.11615817123895
1140,1140,2011,54023,4.895110109305229,-79.25464063769978,39.11615817123895
1141,1141,2012,54023,7.9581966574398315,-79.25464063769978,39.11615817123895
1142,1142,2016,54023,20.493167297021536,-79.25464063769978,39.11615817123895
1143,1143,2017,54023,23.688234934156974,-79.25464063769978,39.11615817123895
1144,1144,2012,21083,11.287016131578099,-88.684487080136,36.72974978392283
1145,1145,2013,21083,16.765653902330815,-88.684487080136,36.72974978392283
1146,1146,2014,21083,22.14213909369149,-88.684487080136,36.72974978392283
1147,1147,2016,21083,32.615399744518896,-88.684487080136,36.72974978392283
1148,1148,2017,21083,37.72301352425023,-88.684487080136,36.72974978392283
1149,1149,2010,21083,0.0,-88.684487080136,36.72974978392283
1150,1150,2011,21083,5.695855696779124,-88.684487080136,36.72974978392283
1151,1151,2015,21083,27.423625170461666,-88.684487080136,36.72974978392283
1152,1152,2012,21085,10.583364878077578,-86.3351386190476,37.472254190476185
1153,1153,2013,21085,15.770198558582535,-86.3351386190476,37.472254190476185
1154,1154,2014,21085,20.887491164787335,-86.3351386190476,37.472254190476185
1155,1155,2015,21085,25.940625423259597,-86.3351386190476,37.472254190476185
1156,1156,2016,21085,30.933356255746965,-86.3351386190476,37.472254190476185
1157,1157,2017,21085,35.86875361595328,-86.3351386190476,37.472254190476185
1158,1158,2010,21085,0.0,-86.3351386190476,37.472254190476185
1159,1159,2011,21085,5.319590543925551,-86.3351386190476,37.472254190476185
1160,1160,2015,51077,14.7714513403492,-81.12224229986313,36.66813219202631
1161,1161,2016,51077,17.83661021608264,-81.12224229986313,36.66813219202631
1162,1162,2010,51077,0.0,-81.12224229986313,36.66813219202631
1163,1163,2011,51077,2.789944040621822,-81.12224229986313,36.66813219202631
1164,1164,2012,51077,5.738977069756956,-81.12224229986313,36.66813219202631
1165,1165,2013,51077,8.720508509124109,-81.12224229986313,36.66813219202631
1166,1166,2014,51077,11.732074025257326,-81.12224229986313,36.66813219202631
1167,1167,2017,51077,20.925682910781177,-81.12224229986313,36.66813219202631
1168,1168,2012,54025,7.875415228306428,-80.52258252380953,37.95850719047619
1169,1169,2013,54025,11.896870458139858,-80.52258252380953,37.95850719047619
1170,1170,2014,54025,15.903058876416281,-80.52258252380953,37.95850719047619
1171,1171,2015,54025,19.896388835588066,-80.52258252380953,37.95850719047619
1172,1172,2016,54025,23.87803019746291,-80.52258252380953,37.95850719047619
1173,1173,2017,54025,27.848849789329076,-80.52258252380953,37.95850719047619
1174,1174,2010,54025,0.0,-80.52258252380953,37.95850719047619
1175,1175,2011,54025,3.83669706909834,-80.52258252380953,37.95850719047619
1176,1176,2010,39057,88.0,-83.89261479999998,39.7185784
1177,1177,2011,39057,90.50204072643372,-83.89261479999998,39.7185784
1178,1178,2012,39057,93.00224291394252,-83.89261479999998,39.7185784
1179,1179,2013,39057,95.49694889800855,-83.89261479999998,39.7185784
1180,1180,2014,39057,97.98619279352499,-83.89261479999998,39.7185784
1181,1181,2015,39057,100.47010732787888,-83.89261479999998,39.7185784
1182,1182,2016,39057,102.94892209702815,-83.89261479999998,39.7185784
1183,1183,2017,39057,105.42397919757904,-83.89261479999998,39.7185784
1184,1184,2010,42059,66.0,-80.14573586666667,39.89605433333333
1185,1185,2011,42059,69.64201291947575,-80.14573586666667,39.89605433333333
1186,1186,2012,42059,73.27751249126642,-80.14573586666667,39.89605433333333
1187,1187,2013,42059,76.89599400826246,-80.14573586666667,39.89605433333333
1188,1188,2014,42059,80.49777221382058,-80.14573586666667,39.89605433333333
1189,1189,2015,42059,84.08356241955032,-80.14573586666667,39.89605433333333
1190,1190,2016,42059,87.65527252942164,-80.14573586666667,39.89605433333333
1191,1191,2017,42059,91.2135303504225,-80.14573586666667,39.89605433333333
1192,1192,2012,51079,8.889994054966477,-78.44301514285712,38.31292328571429
1193,1193,2013,51079,13.34140100603336,-78.44301514285712,38.31292328571429
1194,1194,2014,51079,17.743156042864577,-78.44301514285712,38.31292328571429
1195,1195,2015,51079,22.098194768984126,-78.44301514285712,38.31292328571429
1196,1196,2016,51079,26.409710940407855,-78.44301514285712,38.31292328571429
1197,1197,2017,51079,30.680190491304298,-78.44301514285712,38.31292328571429
1198,1198,2010,51079,0.0,-78.44301514285712,38.31292328571429
1199,1199,2011,51079,4.384734036446344,-78.44301514285712,38.31292328571429
1200,1200,2010,39059,14.0,-81.52297117647059,40.00866764705883
1201,1201,2011,39059,23.331962443761704,-81.52297117647059,40.00866764705883
1202,1202,2012,39059,32.53991357511454,-81.52297117647059,40.00866764705883
1203,1203,2013,39059,41.64315126562987,-81.52297117647059,40.00866764705883
1204,1204,2014,39059,50.65305976840975,-81.52297117647059,40.00866764705883
1205,1205,2015,39059,59.58129510518385,-81.52297117647059,40.00866764705883
1206,1206,2016,39059,68.43577606833635,-81.52297117647059,40.00866764705883
1207,1207,2017,39059,77.221619310918,-81.52297117647059,40.00866764705883
1208,1208,2015,51083,103.30401391117589,-78.79541657494346,36.837682646100376
1209,1209,2016,51083,123.09958729196796,-78.79541657494346,36.837682646100376
1210,1210,2017,51083,142.6954484299746,-78.79541657494346,36.837682646100376
1211,1211,2010,51083,0.0,-78.79541657494346,36.837682646100376
1212,1212,2011,51083,21.428025123047856,-78.79541657494346,36.837682646100376
1213,1213,2012,51083,42.39775047499306,-78.79541657494346,36.837682646100376
1214,1214,2013,51083,62.982809738822944,-78.79541657494346,36.837682646100376
1215,1215,2014,51083,83.2743220234945,-78.79541657494346,36.837682646100376
1216,1216,2010,39061,1917.0,-84.53385203996278,39.15965766518903
1217,1217,2011,39061,1918.1939100228922,-84.53385203996278,39.15965766518903
1218,1218,2012,39061,1919.3876666321878,-84.53385203996278,39.15965766518903
1219,1219,2013,39061,1920.5813374684512,-84.53385203996278,39.15965766518903
1220,1220,2014,39061,1921.7749225346884,-84.53385203996278,39.15965766518903
1221,1221,2015,39061,1922.9684218339055,-84.53385203996278,39.15965766518903
1222,1222,2016,39061,1924.1618353691097,-84.53385203996278,39.15965766518903
1223,1223,2017,39061,1925.3551631433083,-84.53385203996278,39.15965766518903
1224,1224,2010,51650,41.0,-76.33954730040081,37.01803648480536
1225,1225,2011,51650,43.99584739755673,-76.33954730040081,37.01803648480536
1226,1226,2012,51650,47.018359309162086,-76.33954730040081,37.01803648480536
1227,1227,2013,51650,50.03080915102466,-76.33954730040081,37.01803648480536
1228,1228,2014,51650,53.033384245025545,-76.33954730040081,37.01803648480536
1229,1229,2015,51650,56.02653053196722,-76.33954730040081,37.01803648480536
1230,1230,2016,51650,59.01137604808231,-76.33954730040081,37.01803648480536
1231,1231,2017,51650,61.989593021874754,-76.33954730040081,37.01803648480536
1232,1232,2010,39063,32.0,-83.570973375,40.970787
1233,1233,2011,39063,34.958240289645275,-83.570973375,40.970787
1234,1234,2012,39063,37.919058154568724,-83.570973375,40.970787
1235,1235,2013,39063,40.87291857799623,-83.570973375,40.970787
1236,1236,2014,39063,43.821138580952315,-83.570973375,40.970787
1237,1237,2015,39063,46.76595443129758,-83.570973375,40.970787
1238,1238,2016,39063,49.709533121887574,-83.570973375,40.970787
1239,1239,2017,39063,52.653380422769246,-83.570973375,40.970787
1240,1240,2010,51085,39.0,-77.3938465,37.729974875
1241,1241,2011,51085,42.67023195906849,-77.3938465,37.729974875
1242,1242,2012,51085,46.36634100944129,-77.3938465,37.729974875
1243,1243,2013,51085,50.040436644075356,-77.3938465,37.729974875
1244,1244,2014,51085,53.693195613793705,-77.3938465,37.729974875
1245,1245,2015,51085,57.32581788397031,-77.3938465,37.729974875
1246,1246,2016,51085,60.93922396888947,-77.3938465,37.729974875
1247,1247,2017,51085,64.53590293089991,-77.3938465,37.729974875
1248,1248,2010,39065,113.0,-83.63811828571428,40.67403742857142
1249,1249,2011,39065,114.87105084047302,-83.63811828571428,40.67403742857142
1250,1250,2012,39065,116.74515591442672,-83.63811828571428,40.67403742857142
1251,1251,2013,39065,118.61948212759879,-83.63811828571428,40.67403742857142
1252,1252,2014,39065,120.4940116114838,-83.63811828571428,40.67403742857142
1253,1253,2015,39065,122.36873578176647,-83.63811828571428,40.67403742857142
1254,1254,2016,39065,124.2436492348214,-83.63811828571428,40.67403742857142
1255,1255,2017,39065,126.11873482253061,-83.63811828571428,40.67403742857142
1256,1256,2010,54031,3.0,-78.81401418749998,38.9587986875
1257,1257,2011,54031,6.0909847126959065,-78.81401418749998,38.9587986875
1258,1258,2012,54031,9.330568275107336,-78.81401418749998,38.9587986875
1259,1259,2013,54031,12.59169960369358,-78.81401418749998,38.9587986875
1260,1260,2014,54031,15.872567984308699,-78.81401418749998,38.9587986875
1261,1261,2015,54031,19.171563362547094,-78.81401418749998,38.9587986875
1262,1262,2016,54031,22.486984396298237,-78.81401418749998,38.9587986875
1263,1263,2017,54031,25.81725787206886,-78.81401418749998,38.9587986875
1264,1264,2010,54033,35.0,-80.40910099999998,39.26258621428571
1265,1265,2011,54033,37.90448678158692,-80.40910099999998,39.26258621428571
1266,1266,2012,54033,40.83805603964427,-80.40910099999998,39.26258621428571
1267,1267,2013,54033,43.76984905253344,-80.40910099999998,39.26258621428571
1268,1268,2014,54033,46.700543150179136,-80.40910099999998,39.26258621428571
1269,1269,2015,54033,49.63119428231848,-80.40910099999998,39.26258621428571
1270,1270,2016,54033,52.56337445850831,-80.40910099999998,39.26258621428571
1271,1271,2017,54033,55.498658699068926,-80.40910099999998,39.26258621428571
1272,1272,2010,51660,4.0,-78.88290675,38.435909
1273,1273,2011,51660,7.341065425430914,-78.88290675,38.435909
1274,1274,2012,51660,10.800301951629674,-78.88290675,38.435909
1275,1275,2013,51660,14.268125883888978,-78.88290675,38.435909
1276,1276,2014,51660,17.74390104752265,-78.88290675,38.435909
1277,1277,2016,51660,24.71522054937166,-78.88290675,38.435909
1278,1278,2015,51660,21.226629769425088,-78.88290675,38.435909
1279,1279,2017,51660,28.20863678567524,-78.88290675,38.435909
1280,1280,2011,21099,3.8315706287091573,-85.89955146153845,37.309913615384616
1281,1281,2014,21099,15.373669451384053,-85.89955146153845,37.309913615384616
1282,1282,2015,21099,19.202873275070274,-85.89955146153845,37.309913615384616
1283,1283,2016,21099,23.02277116100435,-85.89955146153845,37.309913615384616
1284,1284,2017,21099,26.8331213607452,-85.89955146153845,37.309913615384616
1285,1285,2010,21099,0.0,-85.89955146153845,37.309913615384616
1286,1286,2012,21099,7.6878659152652205,-85.89955146153845,37.309913615384616
1287,1287,2013,21099,11.53527400375777,-85.89955146153845,37.309913615384616
1288,1288,2011,21101,2.4774364651010887,-87.59781252858048,37.83907775246618
1289,1289,2012,21101,5.023551801408641,-87.59781252858048,37.83907775246618
1290,1290,2013,21101,7.617322869932254,-87.59781252858048,37.83907775246618
1291,1291,2014,21101,10.255672527023748,-87.59781252858048,37.83907775246618
1292,1292,2015,21101,12.935800600324743,-87.59781252858048,37.83907775246618
1293,1293,2016,21101,15.6551321076127,-87.59781252858048,37.83907775246618
1294,1294,2017,21101,18.41128487872963,-87.59781252858048,37.83907775246618
1295,1295,2010,21101,0.0,-87.59781252858048,37.83907775246618
1296,1296,2010,51087,129.0,-77.42079317391305,37.51413339130435
1297,1297,2011,51087,132.02323120022112,-77.42079317391305,37.51413339130435
1298,1298,2012,51087,135.04331047337365,-77.42079317391305,37.51413339130435
1299,1299,2013,51087,138.04939432435805,-77.42079317391305,37.51413339130435
1300,1300,2014,51087,141.0416313322739,-77.42079317391305,37.51413339130435
1301,1301,2015,51087,144.0201476274603,-77.42079317391305,37.51413339130435
1302,1302,2016,51087,146.98506833784742,-77.42079317391305,37.51413339130435
1303,1303,2017,51087,149.9366209082423,-77.42079317391305,37.51413339130435
1304,1304,2011,51089,4.0704405352169735,-79.89712653312324,36.73134757496569
1305,1305,2012,51089,8.322276102077247,-79.89712653312324,36.73134757496569
1306,1306,2013,51089,12.546716866725038,-79.89712653312324,36.73134757496569
1307,1307,2014,51089,16.74595293310353,-79.89712653312324,36.73134757496569
1308,1308,2015,51089,20.921926762870477,-79.89712653312324,36.73134757496569
1309,1309,2016,51089,25.076041309346603,-79.89712653312324,36.73134757496569
1310,1310,2017,51089,29.2092880423847,-79.89712653312324,36.73134757496569
1311,1311,2010,51089,0.0,-79.89712653312324,36.73134757496569
1312,1312,2010,39075,5.0,-82.02069166666666,40.56286016666665
1313,1313,2011,39075,8.743321921120602,-82.02069166666666,40.56286016666665
